"","Trajectory","Frame","x","y","z"
"3392","1210",1517,94.19,83.18,1
"3393","1210",1518,94.17,83.84,1
"3394","1211",1515,78.36,82.09,1
"3395","1212",1515,105.87,70.08,1
"3396","1213",1520,95.08,82.3,1
"3397","1213",1521,95.35,82.35,1
"3398","1213",1522,95.27,82.64,1
"3399","1213",1523,93.89,84.06,1
"3400","1213",1524,93.14,84.06,1
"3401","1214",1527,49.87,62.64,1
"3402","1214",1528,51.02,61.98,1
"3403","1215",1530,51.79,62.92,1
"3404","1215",1531,52.54,62.32,1
"3405","1215",1532,51.12,62.09,1
"3406","1216",1533,56.68,44.83,1
"3407","1217",1534,52.07,62.78,1
"3408","1217",1535,52.45,62.63,1
"3409","1218",1540,89.6,89.09,1
"3410","1218",1541,89.35,88.89,1
"3411","1218",1542,89.2,88.9,1
"3412","1219",1541,58.21,47.2,1
"3413","1220",1542,58.26,52.7,1
"3414","1221",1544,84.27,69.16,1
"3415","1221",1545,84.03,70.23,1
"3416","1222",1545,128,55,1
"3417","1223",1546,88.76,72.78,1
"3418","1224",1549,26,1,1
"3419","1225",1550,88.75,78.72,1
"3420","1226",1553,55.14,31.76,1
"3421","1227",1554,86.85,71.93,1
"3422","1228",1557,50.89,37.52,1
"3423","1229",1557,84.69,45.7,1
"3424","1230",1557,94.12,67.72,1
"3425","1231",1562,93.66,58.02,1
"3426","1232",1565,99.45,61.78,1
"3427","1233",1567,85.55,82.33,1
"3428","1234",1567,99.24,64.68,1
"3429","1234",1568,98.87,64.9,1
"3430","1235",1569,85.01,85.15,1
"3431","1236",1570,92.09,67.87,1
"3432","1237",1571,98.22,63.03,1
"3433","1237",1572,98.24,63.03,1
"3434","1238",1571,98.53,78.12,1
"3435","1238",1572,96.49,78.29,1
"3436","1238",1573,95.14,79.21,1
"3437","1239",1574,91.74,69.1,1
"3438","1240",1575,82.05,86.91,1
"3439","1240",1576,79.88,90.23,1
"3440","1240",1577,79.74,89.9,1
"3441","1240",1578,78.93,90.04,1
"3442","1241",1575,96.91,80.12,1
"3443","1242",1577,47.19,79.97,1
"3444","1243",1579,90.12,67.97,1
"3445","1244",1580,79.82,88.98,1
"3446","1244",1581,79.67,87.99,1
"3447","1245",1580,97.13,80.23,1
"3448","1245",1581,95.66,78,1
"3449","1246",1582,1,17,1
"3450","1247",1584,95.24,75.79,1
"3451","1248",1586,95.9,80.87,1
"3452","1248",1587,96.66,81.09,1
"3453","1248",1588,96.19,82.07,1
"3454","1248",1589,96.35,80.85,1
"3455","1248",1590,96.06,81.83,1
"3456","1248",1591,95.31,80.47,1
"3457","1248",1592,96.76,81.11,1
"3458","1248",1593,97.21,81.16,1
"3459","1249",1586,108,128,1
"3460","1250",1589,60.65,34.39,1
"3461","1251",1592,79.13,57.78,1
"3462","1252",1593,79.31,92.35,1
"3463","1252",1594,79.54,92.77,1
"3464","1252",1595,78.22,93.26,1
"3465","1252",1596,79.81,91.7,1
"3466","1252",1597,79.44,90.78,1
"3467","1252",1598,80.72,89.76,1
"3468","1253",1595,58.96,37.09,1
"3469","1254",1595,97.32,80.63,1
"3470","1254",1596,96.01,81.73,1
"3471","1255",1597,1,104,1
"3472","1256",1600,78.91,92.35,1
"3473","1256",1601,78.93,92.84,1
"3474","1256",1602,79.28,91.15,1
"3475","1256",1603,80.18,92.05,1
"3476","1256",1604,81.78,92.14,1
"3477","1256",1605,81.12,92.55,1
"3478","1256",1606,79.04,92.36,1
"3479","1257",1605,91.45,80.8,1
"3480","1258",1607,88.63,82.19,1
"3481","1259",1610,76.18,93.05,1
"3482","1259",1611,77.36,94.03,1
"3483","1259",1612,77.85,93.8,1
"3484","1260",1614,75.85,93.9,1
"3485","1260",1615,75.37,94.17,1
"3486","1260",1616,75.37,94.1,1
"3487","1260",1617,75.88,93.21,1
"3488","1260",1618,74.43,93.91,1
"3489","1261",1614,88.48,76.24,1
"3490","1261",1615,91.24,76.31,1
"3491","1261",1616,94.75,75.55,1
"3492","1261",1617,96.24,77.8,1
"3493","1262",1618,62.68,52.07,1
"3494","1263",1620,74.28,93.97,1
"3495","1263",1621,75.66,93.92,1
"3496","1263",1622,76.08,93.52,1
"3497","1264",1620,98.37,74.89,1
"3498","1265",1625,64.93,52.26,1
"3499","1266",1629,63.08,52.29,1
"3500","1267",1629,83.69,69.29,1
"3501","1268",1634,62.79,52.13,1
"3502","1269",1635,83.85,69.17,1
"3503","1270",1645,51.75,99.06,1
"3504","1270",1646,50.28,96.98,1
"3505","1271",1645,85.73,71.29,1
"3506","1272",1650,98.16,62.82,1
"3507","1273",1653,91,51.6,1
"3508","1274",1654,93.99,65.99,1
"3509","1275",1656,114.28,91.36,1
"3510","1276",1662,91.06,51.94,1
"3511","1276",1663,91.1,51.71,1
"3512","1277",1665,90.95,51.73,1
"3513","1278",1667,90.99,51.06,1
"3514","1278",1668,91.55,50.76,1
"3515","1278",1669,90.82,51.15,1
"3516","1278",1670,91.05,51.82,1
"3517","1278",1671,90.94,51.26,1
"3518","1279",1668,71.73,88.65,1
"3519","1279",1669,72.1,88,1
"3520","1279",1670,72.75,90.17,1
"3521","1279",1671,71.25,91.95,1
"3522","1279",1672,72.02,89.76,1
"3523","1279",1673,71.77,89.07,1
"3524","1279",1674,71.77,90.89,1
"3525","1279",1675,73.7,90.89,1
"3526","1279",1676,73.86,91.31,1
"3527","1279",1677,74.84,92.29,1
"3528","1279",1678,74.86,92.01,1
"3529","1280",1673,90.39,51.9,1
"3530","1280",1674,90.68,51.1,1
"3531","1280",1675,90.96,51.69,1
"3532","1280",1676,90.62,51.36,1
"3533","1280",1677,90.24,51.3,1
"3534","1280",1678,90.98,51.16,1
"3535","1280",1679,90.7,51.36,1
"3536","1280",1680,91.25,51.39,1
"3537","1280",1681,91.76,51.05,1
"3538","1281",1675,79.32,79.88,1
"3539","1281",1676,80.16,80.17,1
"3540","1282",1678,78.04,75.75,1
"3541","1282",1679,80.07,79.84,1
"3542","1283",1678,128,107,1
"3543","1284",1683,1,1,1
"3544","1285",1683,92.04,51.14,1
"3545","1285",1684,92.24,51.13,1
"3546","1285",1685,92.15,51.03,1
"3547","1285",1686,91.9,51.16,1
"3548","1285",1687,90.92,51.31,1
"3549","1285",1688,90.96,51.87,1
"3550","1286",1690,90.59,51.22,1
"3551","1286",1691,91.09,51.39,1
"3552","1286",1692,91.33,51.12,1
"3553","1287",1694,91.84,51.66,1
"3554","1287",1695,91.13,51.6,1
"3555","1287",1696,91.34,51.07,1
"3556","1288",1695,76.91,84.39,1
"3557","1289",1698,91.59,50.78,1
"3558","1290",1700,91.03,51.02,1
"3559","1290",1701,91.12,51.39,1
"3560","1290",1702,91.31,51.18,1
"3561","1290",1703,91.38,51.36,1
"3562","1290",1704,90.82,51.86,1
"3563","1290",1705,91.38,51.86,1
"3564","1290",1706,90.87,50.6,1
"3565","1290",1707,90.68,51.86,1
"3566","1291",1704,64.13,70.78,1
"3567","1291",1705,66.72,73.76,1
"3568","1291",1706,66.53,72.69,1
"3569","1291",1707,67.07,68.8,1
"3570","1292",1716,48.29,35.1,1
"3571","1293",1718,46.98,33.83,1
"3572","1294",1719,6,128,1
"3573","1295",1729,109,1,1
"3574","1296",1734,72.8,87.74,1
"3575","1297",1737,75.35,22.82,1
"3576","1297",1738,74.26,23.58,1
"3577","1297",1739,75.1,22.28,1
"3578","1298",1738,74.68,85.67,1
"3579","1298",1739,74.44,85.16,1
"3580","1298",1740,75.23,85.84,1
"3581","1299",1740,84.29,90.47,1
"3582","1299",1741,83.1,88.25,1
"3583","1300",1742,104.29,59.15,1
"3584","1300",1743,105.91,63.68,1
"3585","1300",1744,105.36,63.55,1
"3586","1300",1745,106.33,64.31,1
"3587","1301",1743,79.06,87.14,1
"3588","1301",1744,81.9,89.7,1
"3589","1302",1744,90.27,88.84,1
"3590","1303",1746,79.32,90.64,1
"3591","1304",1746,111.94,64.6,1
"3592","1305",1747,89.76,87.75,1
"3593","1306",1748,54,115.91,1
"3594","1307",1748,55.15,58.89,1
"3595","1308",1750,52.18,111.38,1
"3596","1309",1750,57.66,57.13,1
"3597","1309",1751,57.32,57.33,1
"3598","1310",1753,56.84,58.15,1
"3599","1311",1755,57.98,60.2,1
"3600","1311",1756,58,59.03,1
"3601","1311",1757,58.35,57.9,1
"3602","1311",1758,59.17,57.6,1
"3603","1311",1759,58.56,55.45,1
"3604","1311",1760,58.1,55.72,1
"3605","1311",1761,57.19,56.94,1
"3606","1311",1762,55.97,56.64,1
"3607","1311",1763,54.84,55.84,1
"3608","1311",1764,53.94,56.28,1
"3609","1311",1765,54.66,55.42,1
"3610","1311",1766,55.77,56.05,1
"3611","1311",1767,55.77,55.16,1
"3612","1311",1768,55.79,54.82,1
"3613","1311",1769,56.7,56.03,1
"3614","1311",1770,55.3,57.32,1
"3615","1311",1771,55.67,57.92,1
"3616","1312",1757,66.1,89.82,1
"3617","1313",1759,89.27,87.08,1
"3618","1313",1760,89.39,86.43,1
"3619","1313",1761,89.16,86.49,1
"3620","1314",1764,88.14,87.24,1
"3621","1314",1765,87.84,87.99,1
"3622","1315",1765,76.18,89.83,1
"3623","1315",1766,76.2,87.9,1
"3624","1316",1768,77.74,89.82,1
"3625","1316",1769,75.73,88.18,1
"3626","1317",1769,87.13,64.09,1
"3627","1317",1770,87.71,64.07,1
"3628","1318",1770,87.18,88.21,1
"3629","1319",1771,75.2,88.39,1
"3630","1320",1772,87.89,64.47,1
"3631","1320",1773,87.13,66.04,1
"3632","1321",1774,55.85,56.16,1
"3633","1322",1774,124,128,1
"3634","1323",1776,73.95,88.85,1
"3635","1323",1777,73.86,88.6,1
"3636","1324",1779,56.17,59.01,1
"3637","1324",1780,57.75,59.38,1
"3638","1324",1781,59.61,60.23,1
"3639","1324",1782,60.09,60.28,1
"3640","1324",1783,63.96,60.42,1
"3641","1324",1784,63.98,60.13,1
"3642","1324",1785,64.47,60.39,1
"3643","1324",1786,63.59,61.92,1
"3644","1324",1787,64.96,63.1,1
"3645","1325",1779,73.88,88.02,1
"3646","1326",1781,75.68,85.71,1
"3647","1326",1782,75.35,85.45,1
"3648","1326",1783,75.43,86.05,1
"3649","1327",1781,79.98,88,1
"3650","1328",1782,53.75,99,1
"3651","1329",1786,50.38,105.1,1
"3652","1329",1787,51.48,103.24,1
"3653","1330",1786,76.24,86.36,1
"3654","1330",1787,76.23,87.33,1
"3655","1330",1788,75.08,87.13,1
"3656","1331",1786,113.13,67.62,1
"3657","1332",1788,88.03,85.3,1
"3658","1333",1788,99.94,78.16,1
"3659","1334",1788,113.68,67.17,1
"3660","1335",1789,57.71,106.02,1
"3661","1336",1789,63.95,62.28,1
"3662","1336",1790,63.53,62.76,1
"3663","1336",1791,63.63,64.97,1
"3664","1337",1790,75.57,86.12,1
"3665","1338",1790,110.85,65.64,1
"3666","1339",1792,77.41,86.16,1
"3667","1340",1793,64.95,62.25,1
"3668","1340",1794,64.19,61.05,1
"3669","1340",1795,63.19,60.94,1
"3670","1340",1796,63.85,61.82,1
"3671","1340",1797,64.58,62.06,1
"3672","1340",1798,65.03,60.39,1
"3673","1340",1799,65.63,61.18,1
"3674","1340",1800,64.96,61.97,1
"3675","1341",1796,77.02,84.25,1
"3676","1342",1799,87.17,86.14,1
"3677","1342",1800,87.52,85.39,1
"3678","1343",1802,64.83,62.33,1
"3679","1343",1803,63.21,62.67,1
"3680","1343",1804,65.07,66.09,1
"3681","1343",1805,66.21,66.74,1
"3682","1343",1806,67.17,65.9,1
"3683","1343",1807,65.99,64.85,1
"3684","1343",1808,65.62,64.98,1
"3685","1343",1809,65.17,65.72,1
"3686","1343",1810,64.33,65.13,1
"3687","1343",1811,64.72,65.21,1
"3688","1343",1812,66.23,63.19,1
"3689","1343",1813,66.41,62.97,1
"3690","1343",1814,65.84,62.83,1
"3691","1343",1815,64.19,60.88,1
"3692","1343",1816,62.58,60,1
"3693","1344",1802,74.14,85.27,1
"3694","1345",1802,87.11,87.16,1
"3695","1346",1805,87.22,87.04,1
"3696","1347",1806,71.4,90.21,1
"3697","1348",1807,76.62,88.68,1
"3698","1348",1808,76.1,88.28,1
"3699","1349",1812,87.22,88.87,1
"3700","1350",1816,87.06,88.64,1
"3701","1350",1817,86.76,88.25,1
"3702","1351",1818,61.45,61.65,1
"3703","1352",1818,75.52,87.19,1
"3704","1353",1820,102.1,102.07,1
"3705","1353",1821,100.6,102.13,1
"3706","1353",1822,101.28,102.15,1
"3707","1353",1823,102.2,102.6,1
"3708","1354",1821,74.25,86.38,1
"3709","1355",1822,68.45,77.29,1
"3710","1356",1823,74.12,84.96,1
"3711","1357",1824,69.25,38.93,1
"3712","1357",1825,69.19,41.76,1
"3713","1358",1824,69.82,79.81,1
"3714","1358",1825,69.74,80.2,1
"3715","1358",1826,67.2,81.11,1
"3716","1358",1827,66.43,80.69,1
"3717","1359",1825,75.01,86.36,1
"3718","1359",1826,76.32,86.77,1
"3719","1359",1827,78.11,86.55,1
"3720","1360",1829,77.1,84.81,1
"3721","1361",1829,91.3,55.07,1
"3722","1362",1829,103.39,63.87,1
"3723","1362",1830,103.09,67.21,1
"3724","1362",1831,103.99,66.82,1
"3725","1363",1830,87.75,86.03,1
"3726","1364",1831,76.32,85.93,1
"3727","1365",1831,93.06,57.66,1
"3728","1365",1832,92.91,56.47,1
"3729","1365",1833,93.07,57.33,1
"3730","1365",1834,93.92,57.74,1
"3731","1365",1835,92.65,58.19,1
"3732","1366",1832,88.7,86.04,1
"3733","1367",1833,76.35,85.27,1
"3734","1368",1833,104.72,66.39,1
"3735","1368",1834,102.42,65.97,1
"3736","1369",1835,88.26,85.98,1
"3737","1370",1836,76.27,85.12,1
"3738","1370",1837,76.81,84.98,1
"3739","1371",1838,100.34,66.94,1
"3740","1372",1839,93.99,58.9,1
"3741","1372",1840,92.83,58.66,1
"3742","1372",1841,93.3,58.07,1
"3743","1373",1840,76.07,88.12,1
"3744","1374",1843,92.28,57.22,1
"3745","1374",1844,92.22,58.13,1
"3746","1374",1845,92.06,58.28,1
"3747","1374",1846,92.16,57.81,1
"3748","1374",1847,92.81,58.66,1
"3749","1374",1848,93.12,58.78,1
"3750","1374",1849,92.56,57.31,1
"3751","1374",1850,91.78,58.47,1
"3752","1374",1851,92.39,58.22,1
"3753","1374",1852,93.15,58.93,1
"3754","1374",1853,92.38,58.62,1
"3755","1374",1854,91.97,59.15,1
"3756","1374",1855,92.05,59.12,1
"3757","1374",1856,91.77,59.18,1
"3758","1374",1857,92.07,58.48,1
"3759","1374",1858,91.74,59.16,1
"3760","1374",1859,91.45,59.1,1
"3761","1374",1860,92.01,57.68,1
"3762","1374",1861,92.4,57.04,1
"3763","1374",1862,92.9,56.93,1
"3764","1374",1863,92.78,56.63,1
"3765","1374",1864,92.62,57.11,1
"3766","1374",1865,92.01,56.74,1
"3767","1374",1866,92.01,56.63,1
"3768","1374",1867,92.57,57.29,1
"3769","1374",1868,93.24,58.03,1
"3770","1374",1869,93.83,58.08,1
"3771","1374",1870,93.94,59.01,1
"3772","1374",1871,94.13,59.29,1
"3773","1374",1872,94.81,59.2,1
"3774","1374",1873,95.15,59.64,1
"3775","1374",1874,95.28,59.97,1
"3776","1374",1875,96,59.2,1
"3777","1374",1876,95.74,59.8,1
"3778","1374",1877,96.15,59.6,1
"3779","1374",1878,97.1,58.98,1
"3780","1374",1879,96.52,58.87,1
"3781","1374",1880,96.68,58.2,1
"3782","1374",1881,96.09,59.12,1
"3783","1374",1882,95.73,58.36,1
"3784","1374",1883,95.31,58.21,1
"3785","1374",1884,95.01,58.02,1
"3786","1374",1885,95.09,57.29,1
"3787","1374",1886,94.82,57.81,1
"3788","1374",1887,95.21,58.2,1
"3789","1374",1888,95.95,58.25,1
"3790","1374",1889,95.23,58.86,1
"3791","1374",1890,94.96,58.83,1
"3792","1374",1891,95.05,58.9,1
"3793","1374",1892,94.88,58.69,1
"3794","1374",1893,94.91,58.94,1
"3795","1374",1894,95.45,58.8,1
"3796","1374",1895,95.22,58.88,1
"3797","1374",1896,95.57,60,1
"3798","1374",1897,95.04,59.39,1
"3799","1374",1898,96.35,60.07,1
"3800","1374",1899,96.12,60.22,1
"3801","1374",1900,95.73,60.2,1
"3802","1374",1901,96.01,60.69,1
"3803","1374",1902,96.44,60.74,1
"3804","1374",1903,96.4,60.78,1
"3805","1374",1904,95.27,60.47,1
"3806","1374",1905,95.73,60.52,1
"3807","1374",1906,95.83,61,1
"3808","1374",1907,96.01,61.06,1
"3809","1374",1908,96.24,61.14,1
"3810","1375",1845,75.69,87.74,1
"3811","1375",1846,75.01,88.06,1
"3812","1375",1847,74.08,87.75,1
"3813","1376",1845,83.22,79.65,1
"3814","1377",1847,41.58,77.82,1
"3815","1377",1848,41.69,76.69,1
"3816","1378",1848,72.94,74.23,1
"3817","1378",1849,73.9,71.98,1
"3818","1378",1850,74.19,71.98,1
"3819","1378",1851,74.52,73.74,1
"3820","1379",1849,74.14,88.03,1
"3821","1379",1850,73.29,87.23,1
"3822","1380",1852,1,66,1
"3823","1381",1853,76.12,73.28,1
"3824","1381",1854,76.92,73.63,1
"3825","1381",1855,76.79,74.08,1
"3826","1382",1858,66.29,69.19,1
"3827","1382",1859,68.06,66.89,1
"3828","1382",1860,66.82,65.18,1
"3829","1382",1861,67.3,64.38,1
"3830","1383",1863,40,128,1
"3831","1384",1863,65.06,63.11,1
"3832","1384",1864,67.52,61.98,1
"3833","1384",1865,68.11,58.79,1
"3834","1385",1877,105.85,70.15,1
"3835","1386",1882,105.67,71.44,1
"3836","1387",1883,1,67,1
"3837","1388",1888,128,88,1
"3838","1389",1889,105.13,72.06,1
"3839","1390",1909,103.74,64.86,1
"3840","1391",1914,53.98,46.93,1
"3841","1392",1919,96.25,72.75,1
"3842","1392",1920,96.3,72.44,1
"3843","1393",1922,96.59,72.09,1
"3844","1394",1923,74,1,1
"3845","1395",1925,95.83,73.08,1
"3846","1395",1926,96.14,73.1,1
"3847","1396",1928,74.21,71.2,1
"3848","1397",1936,71.4,30.11,1
"3849","1398",1943,69.11,44.13,1
"3850","1399",1944,62,52.17,1
"3851","1399",1945,61.93,54.15,1
"3852","1400",1949,103.94,83.97,1
"3853","1401",1962,1,16,1
"3854","1402",1966,70.91,47.76,1
"3855","1403",1967,128,128,1
"3856","1404",1970,75.71,43.69,1
"3857","1404",1971,76,42.44,1
"3858","1404",1972,75.17,43.29,1
"3859","1404",1973,74.8,44.22,1
"3860","1404",1974,72.86,43.42,1
"3861","1404",1975,74.26,42.16,1
"3862","1404",1976,72.31,42.06,1
"3863","1405",1976,95.06,36.37,1
"3864","1406",1977,1,116,1
"3865","1407",1978,67.76,47.21,1
"3866","1408",1980,68.39,49.75,1
"3867","1408",1981,67.91,48.91,1
"3868","1409",1984,68.89,41.8,1
"3869","1410",1992,85.92,56.2,1
"3870","1411",1994,86.92,57.58,1
"3871","1412",1996,81.94,26.14,1
"3872","1412",1997,83.34,26.75,1
"3873","1413",1998,85.15,57.97,1
"3874","1413",1999,86.55,57.06,1
"3875","1413",2000,86.11,55.84,1
"3876","1414",1999,91.14,29.21,1
"3877","1415",2003,74.26,44.87,1
"3878","1416",2022,83,128,1
"3879","1417",2028,74.23,43.98,1
"3880","1417",2029,76.99,42.05,1
"3881","1418",2032,77.55,42.65,1
"3882","1419",2033,97.17,55.81,1
"3883","1419",2034,95.97,55.76,1
"3884","1419",2035,95.52,55.93,1
"3885","1419",2036,95.21,54.98,1
"3886","1420",2047,74.4,44.27,1
"3887","1420",2048,75.94,42.05,1
"3888","1421",2066,73,128,1
"3889","1422",2100,1,95,1
"3890","1423",2112,1,128,1
"3891","1424",2115,128,80,1
"3892","1425",2118,52.12,82.97,1
"3893","1426",2138,52.74,99.31,1
"3894","1427",2149,95.41,45.39,1
"3895","1428",2155,79.07,89.94,1
"3896","1428",2156,77.1,91.26,1
"3897","1428",2157,77.32,90.79,1
"3898","1428",2158,77.16,90.58,1
"3899","1428",2159,76.15,91.41,1
"3900","1429",2155,128,128,1
"3901","1430",2163,78.85,89.43,1
"3902","1431",2165,76.24,88.93,1
"3903","1432",2167,72.99,89.58,1
"3904","1433",2171,73.2,90,1
"3905","1434",2173,72.03,90.66,1
"3906","1434",2174,72.79,91.73,1
"3907","1435",2186,79.83,88.68,1
"3908","1436",2191,83.43,89.78,1
"3909","1436",2192,84.69,89.26,1
"3910","1436",2193,84.8,89.77,1
"3911","1436",2194,84.78,90.05,1
"3912","1437",2196,84.64,90.98,1
"3913","1438",2196,106.8,81.17,1
"3914","1439",2198,86.97,89.76,1
"3915","1440",2220,128,126,1
"3916","1441",2222,73.09,90.03,1
"3917","1441",2223,73.63,88.48,1
"3918","1441",2224,71.33,88.45,1
"3919","1442",2223,48.13,56.88,1
"3920","1442",2224,48.28,59.09,1
"3921","1442",2225,48.45,58.89,1
"3922","1442",2226,47.83,59.32,1
"3923","1442",2227,48.17,59.21,1
"3924","1442",2228,47.63,58.83,1
"3925","1443",2223,60.12,73.75,1
"3926","1444",2226,71.86,88.43,1
"3927","1445",2229,74.4,88.16,1
"3928","1445",2230,74.94,86.66,1
"3929","1446",2230,48.24,58.04,1
"3930","1447",2232,60.14,69.91,1
"3931","1447",2233,59.73,70.8,1
"3932","1447",2234,59.34,70.24,1
"3933","1447",2235,59.11,69.81,1
"3934","1447",2236,58.99,68.86,1
"3935","1447",2237,56.33,68.58,1
"3936","1447",2238,57.84,70.13,1
"3937","1447",2239,57.75,70.74,1
"3938","1447",2240,58.16,70.78,1
"3939","1447",2241,57.12,70.71,1
"3940","1448",2234,72.86,85.88,1
"3941","1449",2243,58.16,71.01,1
"3942","1450",2245,59.03,69.75,1
"3943","1451",2249,59.7,70.22,1
"3944","1451",2250,60.22,71,1
"3945","1452",2253,60.28,73.16,1
"3946","1453",2256,58.06,69.17,1
"3947","1453",2257,57.06,70.38,1
"3948","1453",2258,55.78,68.89,1
"3949","1453",2259,55.96,67.99,1
"3950","1454",2261,57.2,69.32,1
"3951","1454",2262,57.34,69.09,1
"3952","1454",2263,58.9,68.65,1
"3953","1454",2264,58.92,68.57,1
"3954","1454",2265,57.33,69.48,1
"3955","1454",2266,56.82,69.15,1
"3956","1454",2267,57.01,69.32,1
"3957","1454",2268,56.71,68.97,1
"3958","1454",2269,57.19,69.59,1
"3959","1454",2270,57,69.05,1
"3960","1455",2272,56.8,69.33,1
"3961","1455",2273,56.98,68.97,1
"3962","1455",2274,57.21,69.22,1
"3963","1455",2275,56.94,68.9,1
"3964","1455",2276,57.08,69.76,1
"3965","1455",2277,56.48,69.28,1
"3966","1455",2278,56.77,69.38,1
"3967","1456",2273,128,1,1
"3968","1457",2281,57.12,69.2,1
"3969","1457",2282,56.74,69.35,1
"3970","1457",2283,56.98,69.22,1
"3971","1458",2286,57.66,68.22,1
"3972","1458",2287,57.26,69.36,1
"3973","1459",2321,45,128,1
"3974","1460",2355,60.68,74.33,1
"3975","1460",2356,60.59,74.65,1
"3976","1460",2357,61.23,74.76,1
"3977","1460",2358,60.82,75.25,1
"3978","1461",2363,61.99,73.92,1
"3979","1462",2369,58.01,70.62,1
"3980","1462",2370,58.7,71.23,1
"3981","1462",2371,59.18,72.09,1
"3982","1463",2373,57.04,71.33,1
"3983","1463",2374,57.17,71.21,1
"3984","1463",2375,58.14,71.34,1
"3985","1463",2376,58.79,73.51,1
"3986","1463",2377,59.17,74.23,1
"3987","1464",2378,90.68,57.76,1
"3988","1464",2379,90.66,58.19,1
"3989","1464",2380,90.69,57.74,1
"3990","1464",2381,90.57,57.62,1
"3991","1464",2382,90.36,57.59,1
"3992","1465",2381,67.79,71.16,1
"3993","1465",2382,67.87,72.11,1
"3994","1465",2383,65.75,72.46,1
"3995","1466",2383,1,28,1
"3996","1467",2384,75.9,90.76,1
"3997","1468",2384,90.23,57.8,1
"3998","1468",2385,90.36,57.12,1
"3999","1468",2386,90.59,57.48,1
"4000","1468",2387,90.3,57.17,1
"4001","1468",2388,90.67,57.76,1
"4002","1468",2389,90.07,57.3,1
"4003","1468",2390,90.43,57.51,1
"4004","1468",2391,90.09,57.59,1
"4005","1468",2392,90.41,57.87,1
"4006","1468",2393,90.29,57.54,1
"4007","1468",2394,90.59,57.35,1
"4008","1468",2395,90.09,57.62,1
"4009","1468",2396,89.94,57.7,1
"4010","1468",2397,90.38,57.65,1
"4011","1468",2398,90.54,57.35,1
"4012","1468",2399,90.69,57.33,1
"4013","1468",2400,90.23,57.65,1
"4014","1468",2401,90.24,57.62,1
"4015","1468",2402,90.24,57.17,1
"4016","1468",2403,90.08,57.63,1
"4017","1468",2404,90.21,57.22,1
"4018","1468",2405,90.44,57.57,1
"4019","1468",2406,90.31,57.79,1
"4020","1468",2407,90.55,57.49,1
"4021","1468",2408,90.16,57.86,1
"4022","1468",2409,90.38,57.77,1
"4023","1468",2410,90.14,57.43,1
"4024","1468",2411,90.41,57.6,1
"4025","1468",2412,90.35,57.69,1
"4026","1468",2413,90.22,57.71,1
"4027","1468",2414,90.25,57.74,1
"4028","1468",2415,90.41,57.2,1
"4029","1468",2416,90.42,57.69,1
"4030","1468",2417,90.48,57.72,1
"4031","1468",2418,90.13,57.64,1
"4032","1468",2419,89.97,57.8,1
"4033","1468",2420,90.47,57.45,1
"4034","1468",2421,90.07,57.78,1
"4035","1468",2422,90.34,57.83,1
"4036","1468",2423,90.16,57.65,1
"4037","1468",2424,90.21,57.81,1
"4038","1468",2425,90.01,57.72,1
"4039","1468",2426,90.07,57.51,1
"4040","1468",2427,90.06,57.39,1
"4041","1468",2428,90.07,57.21,1
"4042","1468",2429,90.2,57.67,1
"4043","1468",2430,90.21,57.64,1
"4044","1468",2431,89.82,57.21,1
"4045","1468",2432,90.04,57.33,1
"4046","1468",2433,90.02,57.42,1
"4047","1468",2434,90.08,57.48,1
"4048","1468",2435,89.86,57.65,1
"4049","1468",2436,89.79,57.64,1
"4050","1468",2437,90.6,57.71,1
"4051","1468",2438,89.45,57.79,1
"4052","1468",2439,90.59,57.89,1
"4053","1469",2385,59.99,77.27,1
"4054","1469",2386,59.61,78.93,1
"4055","1469",2387,61.15,77.76,1
"4056","1470",2388,78.68,90.08,1
"4057","1471",2390,59.33,78.96,1
"4058","1472",2392,78.79,88.84,1
"4059","1473",2399,58.69,77.85,1
"4060","1474",2403,57.11,79.37,1
"4061","1475",2408,128,99,1
"4062","1476",2417,86,128,1
"4063","1477",2420,26,128,1
"4064","1478",2428,128,103,1
"4065","1479",2435,77.97,86.85,1
"4066","1480",2440,81.91,83.71,1
"4067","1481",2444,82.78,82.67,1
"4068","1482",2446,85.01,84.27,1
"4069","1482",2447,83.98,84.72,1
"4070","1482",2448,84.97,85.14,1
"4071","1483",2449,90.15,57.68,1
"4072","1483",2450,90.25,57.61,1
"4073","1483",2451,90.1,57.3,1
"4074","1483",2452,90.28,57.82,1
"4075","1483",2453,90.24,58,1
"4076","1483",2454,90.62,57.69,1
"4077","1483",2455,90.2,58.05,1
"4078","1483",2456,90.55,57.79,1
"4079","1483",2457,90.72,57.79,1
"4080","1483",2458,90.26,57.76,1
"4081","1483",2459,90.36,58.12,1
"4082","1483",2460,90.47,57.93,1
"4083","1483",2461,90.57,57.81,1
"4084","1483",2462,90.8,57.84,1
"4085","1483",2463,90.79,58.07,1
"4086","1483",2464,90.79,57.83,1
"4087","1483",2465,90.83,57.95,1
"4088","1483",2466,90.64,57.79,1
"4089","1483",2467,90.65,57.66,1
"4090","1483",2468,90.82,57.82,1
"4091","1483",2469,90.96,57.73,1
"4092","1483",2470,90.71,57.97,1
"4093","1483",2471,91.06,58.1,1
"4094","1483",2472,90.36,57.32,1
"4095","1483",2473,90.68,57.51,1
"4096","1483",2474,90.81,57.25,1
"4097","1483",2475,90.8,57.7,1
"4098","1483",2476,90.65,57.95,1
