 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1350,175,2427,90.754,105.680,0,0.199,1.447,2.625,5.286,11.531,3.4e38
1351,176,2428,91.284,82.329,0,0.167,1.491,2.792,5.818,13.157,3.4e38
1352,176,2429,90.927,80.325,0,0.257,1.424,2.554,5.079,10.945,3.4e38
1353,177,2430,90.243,105.209,0,0.103,1.463,2.719,5.625,12.604,3.4e38
1354,177,2431,90.785,105.804,0,0.206,1.514,2.822,5.782,12.735,3.4e38
1355,178,2435,90.827,105.715,0,0.145,1.435,2.585,5.165,11.173,3.4e38
1356,178,2436,91.301,104.653,0,0.099,1.467,2.718,5.657,12.889,3.4e38
1357,178,2437,90.813,106.212,0,0.163,1.515,2.876,6.064,13.834,3.4e38
1358,178,2438,90.451,105.818,0,0.162,1.439,2.603,5.230,11.403,3.4e38
1359,178,2440,90.370,106.681,0,0.193,1.361,2.384,4.677,10.048,3.4e38
1360,178,2441,91.040,106.946,0,0.217,1.490,2.813,5.932,13.606,3.4e38
1361,178,2442,90.594,105.961,0,0.201,1.650,3.290,7.193,16.830,3.4e38
1362,178,2443,92.250,105.706,0,0.127,1.485,2.785,5.814,13.147,3.4e38
1363,178,2445,90.424,111.248,0,0.080,1.405,2.551,5.195,11.574,3.4e38
1364,179,2447,29.496,71.307,0,0.061,1.025,1.374,2.006,3.204,3.4e38
1365,179,2449,34.337,71.133,0,0.131,1.486,2.744,5.581,12.213,3.4e38
1366,179,2451,32.103,70.466,0,0.139,1.517,2.882,6.079,13.869,3.4e38
1367,180,2453,89.627,105.674,0,0.162,1.353,2.336,4.481,9.357,3.4e38
1368,180,2455,89.625,106.276,0,0.213,1.572,3.015,6.373,14.501,3.4e38
1369,180,2456,90.416,106.138,0,0.136,1.444,2.584,5.080,10.743,3.4e38
1370,180,2457,90.499,105.714,0,0.180,1.347,2.250,4.101,7.987,3.4e38
1371,180,2458,90.056,104.530,0,0.327,1.481,2.737,5.589,12.298,3.4e38
1372,180,2459,91.195,105.341,0,0.139,1.498,2.822,5.888,13.258,3.4e38
1373,180,2460,90.249,104.853,0,0.258,1.391,2.454,4.815,10.261,3.4e38
1374,180,2461,90.317,105.304,0,0.248,1.422,2.543,5.033,10.771,3.4e38
1375,180,2462,91.034,105.254,0,0.278,1.397,2.477,4.894,10.519,3.4e38
1376,180,2463,90.438,104.403,0,0.129,1.261,2.054,3.738,7.472,3.4e38
1377,180,2464,90.567,105.770,0,0.205,1.524,2.877,6.001,13.492,3.4e38
1378,180,2465,90.223,105.276,0,0.166,1.457,2.650,5.330,11.572,3.4e38
1379,180,2466,90.031,105.154,0,0.189,1.447,2.629,5.276,11.412,3.4e38
1380,180,2467,91.144,104.653,0,0.123,1.596,3.119,6.706,15.470,3.4e38
1381,180,2468,90.823,104.595,0,0.312,1.445,2.581,5.070,10.710,3.4e38
1382,180,2469,91.045,104.597,0,0.172,1.441,2.620,5.294,11.595,3.4e38
1383,180,2470,91.455,104.416,0,0.133,1.375,2.410,4.723,10.131,3.4e38
1384,180,2471,91.158,104.271,0,0.188,1.493,2.801,5.825,13.067,3.4e38
1385,180,2473,90.608,105.182,0,0.136,1.490,2.793,5.837,13.248,3.4e38
1386,181,2475,59.061,67.673,0,0.148,1.687,3.478,7.847,18.858,3.4e38
1387,181,2476,57.609,70.402,0,0.179,1.568,3.021,6.414,14.631,3.4e38
1388,182,2485,91.451,104.769,0,0.138,1.352,2.352,4.601,9.903,3.4e38
1389,182,2486,91.592,104.920,0,0.138,1.408,2.471,4.784,9.987,3.4e38
1390,182,2487,90.968,104.780,0,0.123,1.419,2.539,5.051,10.931,3.4e38
1391,182,2488,90.678,105.081,0,0.260,1.392,2.444,4.758,10.047,3.4e38
1392,182,2489,90.398,105.389,0,0.221,1.515,2.807,5.711,12.463,3.4e38
1393,182,2490,90.329,105.411,0,0.187,1.494,2.781,5.711,12.618,3.4e38
1394,182,2491,90.390,105.993,0,0.210,1.447,2.626,5.270,11.413,3.4e38
1395,183,2496,54.315,106.954,0,0.279,1.595,3.138,6.825,15.988,3.4e38
1396,183,2497,53.528,107.153,0,0.272,1.501,2.837,5.957,13.530,3.4e38
1397,183,2498,53.500,107.300,0,0.304,1.507,2.840,5.936,13.429,3.4e38
1398,183,2500,54.631,107.632,0,0.290,1.581,3.078,6.607,15.242,3.4e38
1399,183,2501,54.141,107.618,0,0.304,1.508,2.842,5.931,13.365,3.4e38
1400,183,2502,53.619,107.253,0,0.319,1.603,3.160,6.869,16.039,3.4e38
1401,184,2503,89.585,105.199,0,0.139,1.531,2.959,6.362,14.792,3.4e38
1402,184,2504,89.429,104.388,0,0.158,1.593,3.090,6.586,15.046,3.4e38
1403,184,2505,89.753,104.406,0,0.140,1.541,2.965,6.327,14.578,3.4e38
1404,184,2506,89.698,105.382,0,0.166,1.425,2.508,4.847,10.067,3.4e38
1405,184,2507,89.896,104.684,0,0.141,1.493,2.799,5.828,13.132,3.4e38
1406,184,2508,89.769,104.678,0,0.162,1.530,2.905,6.097,13.799,3.4e38
1407,184,2509,89.874,105.376,0,0.145,1.445,2.645,5.411,12.061,3.4e38
1408,184,2510,89.735,104.821,0,0.217,1.468,2.679,5.409,11.825,3.4e38
1409,184,2511,88.853,104.984,0,0.191,1.523,2.927,6.250,14.410,3.4e38
1410,184,2512,90.090,105.159,0,0.135,1.253,2.095,3.991,8.495,3.4e38
1411,184,2513,89.589,105.520,0,0.178,1.683,3.359,7.298,16.868,3.4e38
1412,184,2514,90.137,104.739,0,0.102,1.335,2.313,4.504,9.641,3.4e38
1413,184,2515,90.246,104.678,0,0.220,1.491,2.739,5.533,12.003,3.4e38
1414,184,2516,90.792,105.410,0,0.269,1.319,2.195,4.020,7.953,3.4e38
1415,185,2585,30.819,76.232,0,0.131,1.606,3.174,6.918,16.206,3.4e38
1416,185,2586,29.844,76.225,0,0.090,1.452,2.747,5.867,13.708,3.4e38
1417,186,2596,93.699,107.607,0,0.141,1.412,2.490,4.863,10.301,3.4e38
1418,186,2597,93.373,108.059,0,0.175,1.484,2.745,5.622,12.426,3.4e38
1419,187,2628,101.299,4.122,0,0.070,1.292,2.126,3.863,7.598,3.4e38
1420,187,2630,95.435,0.725,0,0.027,0.760,1.126,2.019,4.279,3.4e38
1421,188,2629,28.626,55.153,0,0.079,1.330,2.292,4.468,9.659,3.4e38
1422,188,2631,33.019,62.228,0,0.063,1.260,2.160,4.250,9.371,3.4e38
1423,189,2645,79.688,71.304,0,0.072,1.134,1.668,2.694,4.733,3.4e38
1424,189,2647,81.612,71.615,0,0.158,1.629,3.273,7.245,17.199,3.4e38
1425,190,2661,100.301,99.752,0,0.088,1.233,2.000,3.649,7.354,3.4e38
1426,190,2662,100.668,100.299,0,0.253,1.438,2.575,5.087,10.832,3.4e38
1427,191,2692,36.208,96.094,0,0.071,1.337,2.413,4.966,11.316,3.4e38
1428,191,2694,31.675,90.636,0,0.060,1.109,1.625,2.662,4.865,3.4e38
1429,192,2696,100.198,69.626,0,0.063,1.172,1.847,3.284,6.483,3.4e38
1430,192,2698,102.192,72.440,0,0.081,1.408,2.587,5.348,12.081,3.4e38
1431,193,2723,75.259,74.286,0,0.086,1.433,2.646,5.483,12.391,3.4e38
1432,193,2724,75.711,73.532,0,0.079,1.205,1.860,3.169,5.875,3.4e38
1433,194,2737,35.224,21.974,0,0.161,1.480,2.802,5.927,13.623,3.4e38
1434,194,2738,34.696,22.362,0,0.218,1.473,2.707,5.490,12.009,3.4e38
1435,195,2751,34.775,27.111,0,0.146,1.433,2.618,5.347,11.915,3.4e38
1436,195,2752,35.128,26.305,0,0.105,1.393,2.481,4.947,10.788,3.4e38
1437,196,2756,27.774,34.303,0,0.072,1.232,1.966,3.520,6.962,3.4e38
1438,196,2758,26.277,43.166,0,0.071,1.273,2.164,4.147,8.723,3.4e38
1439,197,2770,38.482,23.406,0,0.184,1.654,3.337,7.405,17.592,3.4e38
1440,197,2772,38.421,25.179,0,0.101,1.502,2.932,6.489,15.744,3.4e38
1441,198,2788,62.839,12.693,0,0.150,1.524,2.878,6.002,13.481,3.4e38
1442,198,2789,63.706,13.717,0,0.190,1.435,2.573,5.119,11.063,3.4e38
1443,198,2790,64.441,13.403,0,0.256,1.401,2.458,4.766,10.011,3.4e38
1444,199,2800,38.412,25.145,0,0.133,1.465,2.756,5.819,13.405,3.4e38
1445,199,2802,37.411,26.190,0,0.107,1.389,2.488,5.028,11.186,3.4e38
1446,200,2844,79.193,72.101,0,0.134,1.536,2.952,6.302,14.555,3.4e38
1447,200,2845,78.626,71.340,0,0.120,1.474,2.776,5.851,13.433,3.4e38
1448,201,2851,37.260,23.485,0,0.141,1.401,2.472,4.825,10.197,3.4e38
1449,201,2852,35.717,23.694,0,0.160,1.554,3.020,6.534,15.307,3.4e38
1450,201,2853,36.014,23.697,0,0.165,1.515,2.889,6.120,13.997,3.4e38
1451,201,2854,36.169,23.544,0,0.148,1.404,2.524,5.063,11.062,3.4e38
1452,201,2855,36.442,24.251,0,0.185,1.562,3.013,6.407,14.646,3.4e38
1453,201,2856,34.816,23.750,0,0.120,1.499,2.813,5.860,13.211,3.4e38
1454,202,2859,36.009,24.795,0,0.094,1.315,2.243,4.300,9.074,3.4e38
1455,202,2861,35.035,23.655,0,0.142,1.435,2.602,5.257,11.528,3.4e38
1456,203,2862,80.452,72.407,0,0.112,1.401,2.466,4.822,10.263,3.4e38
1457,203,2864,78.978,73.026,0,0.093,1.334,2.407,5.004,11.595,3.4e38
1458,204,2867,80.400,72.219,0,0.127,1.364,2.413,4.791,10.418,3.4e38
1459,204,2868,79.947,72.141,0,0.099,1.343,2.338,4.574,9.839,3.4e38
1460,204,2870,80.371,70.099,0,0.105,1.288,2.139,3.971,8.084,3.4e38
1461,205,2872,33.719,24.692,0,0.165,1.510,2.889,6.170,14.305,3.4e38
1462,205,2873,33.280,24.719,0,0.172,1.540,2.915,6.066,13.540,3.4e38
1463,206,2877,32.965,24.673,0,0.194,1.397,2.499,4.996,10.899,3.4e38
1464,206,2878,33.340,24.676,0,0.151,1.356,2.323,4.403,9.031,3.4e38
1465,206,2879,33.615,25.029,0,0.213,1.595,3.126,6.763,15.747,3.4e38
1466,206,2880,33.669,25.106,0,0.197,1.496,2.780,5.707,12.647,3.4e38
1467,206,2881,32.681,24.385,0,0.178,1.552,2.984,6.350,14.575,3.4e38
1468,207,2902,79.124,68.312,0,0.143,1.446,2.632,5.328,11.713,3.4e38
1469,207,2903,78.708,69.088,0,0.146,1.382,2.466,4.950,10.895,3.4e38
1470,207,2904,78.461,68.537,0,0.124,1.409,2.521,5.027,10.912,3.4e38
1471,207,2905,77.993,68.587,0,0.105,1.320,2.277,4.447,9.610,3.4e38
1472,207,2906,78.013,68.382,0,0.148,1.503,2.841,5.956,13.482,3.4e38
1473,207,2907,77.276,68.602,0,0.110,1.348,2.296,4.324,8.820,3.4e38
1474,208,2908,35.739,23.009,0,0.144,1.690,3.525,8.080,19.774,3.4e38
1475,208,2909,34.556,22.660,0,0.158,1.612,3.183,6.916,16.113,3.4e38
1476,208,2910,35.180,22.386,0,0.168,1.610,3.188,6.967,16.346,3.4e38
1477,209,2914,36.228,23.189,0,0.110,1.492,2.788,5.798,13.078,3.4e38
1478,209,2915,36.100,22.700,0,0.124,1.455,2.647,5.342,11.675,3.4e38
1479,209,2916,34.488,22.559,0,0.141,1.678,3.421,7.652,18.284,3.4e38
1480,209,2918,34.944,23.427,0,0.103,1.492,2.814,5.911,13.482,3.4e38
1481,209,2920,34.530,23.568,0,0.165,1.601,3.120,6.691,15.410,3.4e38
1482,209,2921,34.640,23.240,0,0.177,1.323,2.264,4.340,9.127,3.4e38
1483,209,2922,35.034,23.517,0,0.124,1.370,2.434,4.873,10.713,3.4e38
1484,209,2924,34.612,22.972,0,0.146,1.356,2.384,4.701,10.162,3.4e38
1485,210,2945,50.465,49.151,0,0.103,1.531,2.980,6.484,15.309,3.4e38
1486,210,2947,53.716,54.883,0,0.157,1.526,2.906,6.138,14.020,3.4e38
1487,211,2948,35.408,22.431,0,0.166,1.594,3.145,6.876,16.212,3.4e38
1488,211,2949,35.646,23.067,0,0.100,1.385,2.475,4.984,11.044,3.4e38
1489,211,2950,35.284,23.185,0,0.115,1.441,2.636,5.367,11.852,3.4e38
1490,212,2953,33.802,17.537,0,0.117,1.326,2.227,4.151,8.423,3.4e38
1491,212,2954,33.506,19.386,0,0.116,1.367,2.388,4.673,10.036,3.4e38
1492,213,2993,100.684,100.601,0,0.170,1.474,2.736,5.658,12.705,3.4e38
1493,213,2994,100.468,100.458,0,0.134,1.375,2.395,4.643,9.795,3.4e38
1494,214,3003,12.098,23.134,0,0.083,1.313,2.241,4.308,9.123,3.4e38
1495,214,3005,8.658,31.809,0,0.054,1.125,1.680,2.778,5.027,3.4e38
1496,215,3034,127.112,22.627,0,0.028,0.746,0.876,1.093,1.465,3.4e38
1497,215,3036,122.200,25.421,0,0.067,1.385,2.452,4.844,10.411,3.4e38
1498,216,3043,53.329,21.562,0,0.254,1.461,2.661,5.351,11.594,3.4e38
1499,216,3044,53.647,20.412,0,0.181,1.341,2.249,4.130,8.125,3.4e38
1500,217,3101,34.947,23.146,0,0.118,1.486,2.815,5.968,13.779,3.4e38
1501,217,3103,30.330,18.515,0,0.405,1.277,2.047,3.584,6.725,3.4e38
1502,218,3142,56.602,108.829,0,0.300,1.565,3.006,6.352,14.412,3.4e38
1503,218,3143,56.390,107.131,0,0.100,1.399,2.499,5.016,11.058,3.4e38
1504,219,3204,55.687,107.987,0,0.138,1.317,2.220,4.163,8.516,3.4e38
1505,219,3205,55.591,107.608,0,0.167,1.509,2.860,6.016,13.682,3.4e38
1506,219,3206,54.990,108.301,0,0.181,1.449,2.689,5.613,12.818,3.4e38
1507,220,3207,75.710,19.127,0,0.443,1.561,3.010,6.404,14.654,3.4e38
1508,220,3208,75.428,21.334,0,0.141,1.552,3.054,6.708,15.952,3.4e38
1509,221,3223,97.580,102.485,0,0.199,1.422,2.565,5.169,11.360,3.4e38
1510,221,3224,97.484,101.591,0,0.086,1.358,2.436,4.972,11.243,3.4e38
1511,221,3225,98.460,102.129,0,0.355,1.455,2.639,5.292,11.464,3.4e38
1512,221,3226,98.800,102.372,0,0.232,1.388,2.428,4.702,9.863,3.4e38
1513,221,3227,98.194,102.206,0,0.229,1.415,2.500,4.863,10.186,3.4e38
1514,221,3228,97.713,101.202,0,0.164,1.449,2.625,5.272,11.476,3.4e38
1515,221,3229,98.534,100.613,0,0.167,1.497,2.804,5.833,13.146,3.4e38
1516,221,3230,98.766,101.956,0,0.257,1.515,2.860,5.976,13.459,3.4e38
1517,222,3233,99.143,102.312,0,0.347,1.521,2.879,6.017,13.537,3.4e38
1518,222,3234,99.745,102.375,0,0.167,1.406,2.519,5.059,11.136,3.4e38
1519,222,3235,99.419,102.447,0,0.204,1.521,2.879,6.036,13.674,3.4e38
1520,222,3236,98.776,102.410,0,0.269,1.419,2.516,4.930,10.437,3.4e38
1521,222,3237,99.304,102.413,0,0.157,1.675,3.376,7.453,17.593,3.4e38
1522,222,3238,98.797,102.221,0,0.180,1.481,2.758,5.698,12.735,3.4e38
1523,222,3239,98.751,102.372,0,0.177,1.508,2.846,5.968,13.565,3.4e38
1524,222,3241,99.259,102.241,0,0.346,1.448,2.632,5.310,11.625,3.4e38
1525,222,3242,98.629,102.324,0,0.235,1.563,3.033,6.508,15.048,3.4e38
1526,222,3243,99.328,102.009,0,0.245,1.453,2.686,5.539,12.401,3.4e38
1527,222,3244,98.414,102.498,0,0.169,1.516,2.844,5.873,13.027,3.4e38
1528,222,3245,98.867,102.470,0,0.370,1.459,2.669,5.419,11.929,3.4e38
1529,222,3246,98.594,102.309,0,0.307,1.414,2.488,4.818,10.052,3.4e38
1530,222,3247,97.393,101.600,0,0.288,1.484,2.699,5.377,11.474,3.4e38
1531,222,3249,97.755,102.278,0,0.474,1.479,2.701,5.426,11.723,3.4e38
1532,222,3250,97.037,103.193,0,0.173,1.488,2.755,5.649,12.517,3.4e38
1533,222,3251,97.759,103.069,0,0.508,1.446,2.619,5.255,11.401,3.4e38
1534,222,3252,98.983,102.442,0,0.369,1.516,2.848,5.903,13.178,3.4e38
1535,222,3253,98.755,102.432,0,0.286,1.416,2.487,4.813,10.054,3.4e38
1536,222,3254,98.607,102.406,0,0.358,1.425,2.532,4.957,10.456,3.4e38
1537,222,3255,98.849,102.583,0,0.192,1.500,2.815,5.861,13.194,3.4e38
1538,222,3256,97.793,102.921,0,0.235,1.528,2.909,6.132,13.950,3.4e38
1539,222,3257,98.027,103.155,0,0.492,1.461,2.655,5.327,11.530,3.4e38
1540,223,3298,100.353,53.469,0,0.071,1.190,1.889,3.374,6.669,3.4e38
1541,223,3300,96.469,56.273,0,0.058,1.085,1.585,2.626,4.956,3.4e38
1542,224,3317,71.767,13.022,0,0.075,1.407,2.603,5.460,12.587,3.4e38
1543,224,3319,67.370,11.566,0,0.048,0.970,1.315,2.017,3.566,3.4e38
1544,225,3431,64.374,81.885,0,0.082,1.307,2.229,4.334,9.416,3.4e38
1545,225,3433,65.385,77.383,0,0.057,1.105,1.604,2.588,4.630,3.4e38
1546,226,3451,109.751,69.067,0,0.082,1.306,2.236,4.291,9.013,3.4e38
1547,226,3453,108.759,70.558,0,0.420,1.595,3.121,6.726,15.576,3.4e38
1548,226,3454,110.951,69.625,0,0.229,1.518,2.875,6.020,13.569,3.4e38
1549,227,3458,83.281,92.591,0,0.074,1.304,2.280,4.563,10.160,3.4e38
1550,227,3460,88.715,92.147,0,0.061,1.139,1.707,2.869,5.371,3.4e38
1551,228,3466,100.790,63.522,0,0.226,1.530,2.904,6.095,13.798,3.4e38
1552,228,3467,100.376,64.984,0,0.142,1.519,2.884,6.062,13.731,3.4e38
1553,229,3468,71.801,73.197,0,0.201,1.507,2.835,5.904,13.269,3.4e38
1554,229,3469,71.546,72.072,0,0.144,1.504,2.854,6.035,13.856,3.4e38
1555,230,3470,102.338,65.173,0,0.199,1.536,2.940,6.215,14.131,3.4e38
1556,230,3471,104.176,64.975,0,0.199,1.538,2.939,6.201,14.092,3.4e38
1557,230,3472,105.610,65.624,0,0.194,1.437,2.616,5.300,11.659,3.4e38
1558,231,3477,101.499,66.277,0,0.409,1.430,2.570,5.118,11.041,3.4e38
1559,231,3478,99.340,66.062,0,0.186,1.403,2.461,4.762,9.935,3.4e38
1560,232,3481,99.255,65.339,0,0.229,1.458,2.630,5.219,11.139,3.4e38
1561,232,3482,97.908,64.662,0,0.118,1.505,2.903,6.270,14.724,3.4e38
1562,232,3483,100.796,62.550,0,0.158,1.534,2.981,6.453,15.102,3.4e38
1563,232,3484,103.484,65.120,0,0.169,1.443,2.600,5.174,11.099,3.4e38
1564,232,3485,100.971,66.072,0,0.217,1.570,3.067,6.658,15.619,3.4e38
1565,232,3486,105.546,66.208,0,0.215,1.524,2.877,5.991,13.439,3.4e38
1566,232,3488,106.873,68.124,0,0.166,1.544,2.958,6.259,14.262,3.4e38
1567,232,3489,107.693,68.712,0,0.151,1.551,2.962,6.243,14.186,3.4e38
1568,232,3491,109.461,66.007,0,0.141,1.497,2.824,5.919,13.442,3.4e38
1569,233,3554,41.421,86.155,0,0.381,1.409,2.487,4.847,10.195,3.4e38
1570,233,3555,42.019,85.816,0,0.303,1.552,2.982,6.326,14.433,3.4e38
1571,234,3626,127.279,18.780,0,0.030,0.739,0.893,1.166,1.664,3.4e38
1572,234,3627,126.801,19.826,0,0.042,1.086,1.504,2.291,3.865,3.4e38
1573,235,3639,92.614,40.609,0,0.053,0.995,1.316,1.884,2.927,3.4e38
1574,235,3641,89.369,36.360,0,0.057,1.101,1.681,2.953,5.910,3.4e38
1575,236,3640,1.649,30.598,0,0.054,1.334,2.253,4.300,9.085,3.4e38
1576,236,3642,0.964,30.395,0,0.033,0.869,1.327,2.518,5.785,3.4e38
1577,237,3733,28.800,63.610,0,0.412,1.583,3.061,6.492,14.736,3.4e38
1578,237,3734,30.712,61.539,0,0.114,1.437,2.581,5.140,11.091,3.4e38
1579,238,3747,53.807,49.610,0,0.201,1.612,3.173,6.876,15.992,3.4e38
1580,238,3749,53.275,49.660,0,0.222,1.546,2.935,6.131,13.757,3.4e38
1581,238,3751,53.305,49.465,0,0.206,1.383,2.425,4.718,9.950,3.4e38
1582,238,3752,52.641,49.243,0,0.269,1.520,2.879,6.035,13.650,3.4e38
1583,238,3753,52.624,49.494,0,0.227,1.478,2.721,5.537,12.157,3.4e38
1584,238,3754,52.482,49.486,0,0.147,1.661,3.327,7.289,17.045,3.4e38
1585,238,3756,53.508,47.768,0,0.121,1.362,2.373,4.641,9.967,3.4e38
1586,238,3757,55.366,49.995,0,0.088,1.479,2.808,5.969,13.776,3.4e38
1587,239,3814,30.847,25.729,0,0.113,1.335,2.230,4.094,8.087,3.4e38
1588,239,3816,30.530,26.091,0,0.075,1.376,2.487,5.091,11.494,3.4e38
1589,240,3820,23.605,94.080,0,0.142,1.433,2.603,5.279,11.651,3.4e38
1590,240,3822,23.626,94.406,0,0.175,1.383,2.457,4.923,10.875,3.4e38
1591,241,3825,23.515,94.344,0,0.120,1.499,2.806,5.818,13.029,3.4e38
1592,241,3827,22.857,94.357,0,0.129,1.385,2.480,4.990,10.987,3.4e38
1593,241,3828,23.424,94.191,0,0.356,1.489,2.733,5.529,12.047,3.4e38
1594,241,3829,23.514,94.697,0,0.674,1.339,2.245,4.127,8.148,3.4e38
1595,241,3830,23.481,94.707,0,0.936,1.327,2.203,4.005,7.813,3.4e38
1596,241,3831,23.524,94.714,0,0.449,1.384,2.405,4.622,9.629,3.4e38
1597,242,3837,65.986,27.627,0,0.133,1.504,2.911,6.320,14.930,3.4e38
1598,242,3838,63.981,27.854,0,0.167,1.524,2.919,6.225,14.389,3.4e38
1599,243,3844,31.168,24.886,0,0.124,1.519,2.943,6.380,15.037,3.4e38
1600,243,3846,33.145,25.008,0,0.078,1.362,2.461,5.054,11.472,3.4e38
1601,244,3949,56.597,89.951,0,0.086,1.363,2.441,4.953,11.046,3.4e38
1602,244,3950,55.019,90.478,0,0.146,1.480,2.756,5.733,12.987,3.4e38
1603,244,3951,55.545,90.150,0,0.114,1.471,2.773,5.884,13.655,3.4e38
1604,245,3968,10.407,118.454,0,0.057,1.046,1.512,2.530,4.946,3.4e38
1605,245,3970,1.655,121.973,0,0.067,1.264,2.114,4.017,8.487,3.4e38
1606,246,4004,35.220,116.459,0,0.363,1.409,2.471,4.769,9.913,3.4e38
1607,246,4005,35.287,116.364,0,0.376,1.391,2.412,4.607,9.494,3.4e38
1608,247,4015,101.598,99.468,0,0.166,1.497,2.755,5.580,12.175,3.4e38
1609,247,4016,102.136,100.036,0,0.432,1.363,2.350,4.493,9.320,3.4e38
1610,247,4018,102.333,100.103,0,0.944,1.336,2.249,4.172,8.355,3.4e38
1611,247,4019,102.431,100.134,0,0.753,1.362,2.317,4.334,8.729,3.4e38
1612,247,4020,102.713,99.974,0,0.837,1.354,2.315,4.382,8.990,3.4e38
1613,247,4021,102.573,99.941,0,0.857,1.385,2.420,4.690,9.860,3.4e38
1614,247,4022,102.322,100.049,0,0.850,1.386,2.405,4.600,9.487,3.4e38
1615,247,4023,102.058,100.138,0,0.147,1.519,2.890,6.100,13.901,3.4e38
1616,247,4024,102.472,99.900,0,0.209,1.404,2.486,4.896,10.489,3.4e38
