 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1324,305,3227,60.733,98.472,0,0.532,1.347,2.260,4.149,8.170,3.4e38
1325,305,3228,60.231,98.248,0,0.549,1.354,2.293,4.269,8.563,3.4e38
1326,305,3229,60.180,98.369,0,0.526,1.333,2.235,4.118,8.172,3.4e38
1327,305,3230,60.884,98.312,0,0.469,1.356,2.328,4.431,9.156,3.4e38
1328,305,3231,60.984,98.329,0,0.743,1.398,2.457,4.781,10.067,3.4e38
1329,305,3232,60.785,98.486,0,0.645,1.365,2.339,4.419,9.016,3.4e38
1330,305,3233,59.804,98.899,0,0.484,1.507,2.822,5.845,13.071,3.4e38
1331,305,3234,60.476,99.119,0,0.360,1.443,2.606,5.208,11.246,3.4e38
1332,305,3235,60.141,98.559,0,0.484,1.433,2.552,5.003,10.547,3.4e38
1333,305,3236,59.562,98.846,0,0.435,1.419,2.501,4.855,10.154,3.4e38
1334,305,3237,60.539,98.566,0,0.500,1.369,2.329,4.344,8.692,3.4e38
1335,305,3238,60.445,98.699,0,0.458,1.422,2.533,4.983,10.595,3.4e38
1336,305,3239,59.242,98.459,0,0.397,1.448,2.587,5.074,10.686,3.4e38
1337,305,3240,58.740,98.914,0,0.490,1.464,2.660,5.331,11.523,3.4e38
1338,305,3241,58.488,98.753,0,0.530,1.437,2.584,5.131,10.994,3.4e38
1339,305,3242,58.817,99.309,0,0.186,1.558,3.026,6.501,15.050,3.4e38
1340,305,3243,59.372,98.593,0,0.537,1.399,2.446,4.710,9.779,3.4e38
1341,305,3244,59.365,98.757,0,0.536,1.404,2.465,4.781,10.026,3.4e38
1342,305,3245,59.411,98.615,0,0.506,1.334,2.229,4.085,8.051,3.4e38
1343,305,3246,59.322,98.301,0,0.432,1.364,2.329,4.379,8.874,3.4e38
1344,305,3247,59.199,98.243,0,0.433,1.347,2.298,4.338,8.876,3.4e38
1345,305,3248,59.089,97.953,0,0.257,1.347,2.293,4.321,8.842,3.4e38
1346,305,3249,57.692,97.752,0,0.358,1.536,2.902,6.034,13.480,3.4e38
1347,305,3250,57.886,97.655,0,0.407,1.479,2.706,5.457,11.864,3.4e38
1348,305,3251,57.922,97.494,0,0.350,1.448,2.661,5.462,12.194,3.4e38
1349,305,3252,57.357,97.468,0,0.533,1.369,2.349,4.441,9.053,3.4e38
1350,305,3253,57.827,98.058,0,0.453,1.470,2.693,5.463,11.977,3.4e38
1351,305,3254,58.162,98.081,0,0.517,1.404,2.472,4.809,10.100,3.4e38
1352,305,3255,58.302,98.194,0,0.498,1.375,2.396,4.628,9.695,3.4e38
1353,305,3256,58.330,98.407,0,0.636,1.455,2.652,5.364,11.754,3.4e38
1354,305,3257,58.571,98.154,0,0.530,1.430,2.543,4.990,10.571,3.4e38
1355,305,3258,58.448,98.439,0,0.491,1.355,2.309,4.342,8.828,3.4e38
1356,305,3259,58.681,98.109,0,0.302,1.433,2.590,5.202,11.344,3.4e38
1357,305,3261,58.607,98.402,0,0.275,1.405,2.472,4.812,10.139,3.4e38
1358,306,3260,91.595,13.460,0,0.345,1.456,2.667,5.417,11.895,3.4e38
1359,306,3262,91.167,13.925,0,0.268,1.482,2.774,5.785,13.105,3.4e38
1360,306,3263,91.499,13.352,0,0.353,1.558,2.962,6.171,13.757,3.4e38
1361,307,3264,58.423,98.531,0,0.323,1.466,2.708,5.563,12.392,3.4e38
1362,307,3265,58.153,98.707,0,0.309,1.475,2.688,5.399,11.686,3.4e38
1363,307,3266,58.712,98.436,0,0.396,1.436,2.578,5.125,11.024,3.4e38
1364,307,3267,58.642,97.897,0,0.465,1.420,2.529,4.985,10.634,3.4e38
1365,307,3268,58.723,97.389,0,0.454,1.542,2.913,6.035,13.392,3.4e38
1366,307,3269,59.143,97.533,0,0.317,1.453,2.612,5.164,10.982,3.4e38
1367,307,3270,58.907,97.160,0,0.300,1.441,2.611,5.254,11.461,3.4e38
1368,307,3271,59.341,97.067,0,0.311,1.414,2.502,4.890,10.320,3.4e38
1369,307,3272,58.862,97.261,0,0.349,1.413,2.499,4.886,10.332,3.4e38
1370,307,3273,58.856,97.248,0,0.368,1.366,2.324,4.349,8.772,3.4e38
1371,307,3275,59.084,96.742,0,0.499,1.400,2.447,4.719,9.821,3.4e38
1372,307,3276,58.730,96.528,0,0.610,1.396,2.435,4.680,9.703,3.4e38
1373,307,3277,58.653,96.461,0,0.664,1.343,2.262,4.184,8.328,3.4e38
1374,307,3278,58.621,96.385,0,0.692,1.359,2.301,4.258,8.438,3.4e38
1375,307,3279,58.230,96.778,0,0.618,1.414,2.506,4.919,10.455,3.4e38
1376,307,3280,57.880,97.114,0,0.468,1.440,2.592,5.163,11.115,3.4e38
1377,307,3281,57.908,97.762,0,0.563,1.430,2.546,5.003,10.626,3.4e38
1378,307,3282,57.912,97.488,0,0.485,1.401,2.496,4.956,10.718,3.4e38
1379,307,3283,58.390,97.452,0,0.356,1.469,2.687,5.440,11.906,3.4e38
1380,307,3284,58.633,97.864,0,0.265,1.470,2.728,5.637,12.643,3.4e38
1381,307,3285,59.087,97.808,0,0.302,1.527,2.923,6.213,14.284,3.4e38
1382,307,3286,59.396,98.180,0,0.316,1.569,3.040,6.496,14.909,3.4e38
1383,308,3287,91.491,13.256,0,0.539,1.471,2.683,5.398,11.704,3.4e38
1384,308,3288,91.229,13.028,0,0.303,1.550,3.002,6.436,14.872,3.4e38
1385,308,3289,92.368,12.544,0,0.198,1.510,2.832,5.885,13.219,3.4e38
1386,309,3290,59.429,97.424,0,0.383,1.508,2.804,5.737,12.616,3.4e38
1387,309,3291,59.111,97.394,0,0.269,1.509,2.844,5.951,13.480,3.4e38
1388,309,3292,59.371,97.491,0,0.352,1.398,2.440,4.682,9.666,3.4e38
1389,309,3293,60.242,98.017,0,0.396,1.547,2.949,6.193,13.971,3.4e38
1390,309,3294,60.919,97.820,0,0.477,1.493,2.792,5.795,13.009,3.4e38
1391,309,3295,60.899,97.559,0,0.533,1.464,2.671,5.380,11.687,3.4e38
1392,309,3296,61.146,98.244,0,0.456,1.431,2.558,5.047,10.750,3.4e38
1393,309,3297,60.917,98.706,0,0.696,1.427,2.532,4.950,10.448,3.4e38
1394,309,3298,61.045,99.108,0,0.558,1.445,2.628,5.309,11.624,3.4e38
1395,309,3299,61.104,98.642,0,0.461,1.422,2.550,5.071,10.918,3.4e38
1396,309,3300,60.503,98.684,0,0.342,1.401,2.474,4.842,10.269,3.4e38
1397,309,3301,60.003,98.417,0,0.462,1.442,2.611,5.244,11.406,3.4e38
1398,309,3302,60.485,98.325,0,0.364,1.476,2.688,5.379,11.548,3.4e38
1399,309,3304,59.734,97.848,0,0.478,1.498,2.784,5.714,12.647,3.4e38
1400,309,3305,59.504,97.633,0,0.500,1.493,2.749,5.568,12.135,3.4e38
1401,309,3306,60.037,97.519,0,0.488,1.459,2.672,5.420,11.898,3.4e38
1402,309,3308,58.751,97.594,0,0.564,1.412,2.491,4.851,10.208,3.4e38
1403,309,3309,58.203,97.460,0,0.564,1.504,2.801,5.752,12.715,3.4e38
1404,309,3310,58.686,97.485,0,0.482,1.405,2.465,4.770,9.969,3.4e38
1405,309,3311,58.100,97.582,0,0.536,1.461,2.680,5.456,12.038,3.4e38
1406,309,3312,58.336,97.888,0,0.533,1.496,2.779,5.697,12.582,3.4e38
1407,309,3313,58.120,98.037,0,0.404,1.458,2.670,5.424,11.918,3.4e38
1408,309,3314,57.988,98.316,0,0.425,1.459,2.671,5.424,11.923,3.4e38
1409,309,3316,58.311,97.667,0,0.600,1.340,2.257,4.178,8.336,3.4e38
1410,309,3317,58.501,98.366,0,0.398,1.400,2.468,4.818,10.193,3.4e38
1411,309,3318,58.229,98.961,0,0.350,1.438,2.605,5.232,11.370,3.4e38
1412,309,3319,58.490,99.520,0,0.442,1.422,2.510,4.867,10.140,3.4e38
1413,309,3320,58.331,99.651,0,0.548,1.409,2.468,4.748,9.820,3.4e38
1414,309,3322,59.789,98.285,0,0.677,1.423,2.506,4.850,10.102,3.4e38
1415,309,3323,58.946,98.813,0,0.600,1.400,2.464,4.802,10.132,3.4e38
1416,309,3324,58.826,99.195,0,0.646,1.406,2.478,4.824,10.150,3.4e38
1417,309,3325,59.108,98.773,0,0.614,1.403,2.471,4.811,10.130,3.4e38
1418,309,3326,59.753,98.849,0,0.700,1.434,2.552,4.995,10.525,3.4e38
1419,309,3327,60.090,98.960,0,0.636,1.398,2.489,4.941,10.687,3.4e38
1420,309,3328,60.337,99.198,0,0.674,1.432,2.543,4.965,10.427,3.4e38
1421,309,3329,59.915,99.188,0,0.571,1.389,2.435,4.731,9.969,3.4e38
1422,309,3330,59.938,99.396,0,0.546,1.424,2.546,5.047,10.841,3.4e38
1423,309,3331,59.616,100.050,0,0.382,1.442,2.609,5.240,11.416,3.4e38
1424,309,3332,59.768,99.689,0,0.627,1.394,2.445,4.740,9.951,3.4e38
1425,309,3333,60.342,98.122,0,0.629,1.386,2.401,4.579,9.400,3.4e38
1426,309,3334,60.379,97.812,0,0.631,1.439,2.582,5.120,10.973,3.4e38
1427,309,3335,60.616,96.824,0,0.576,1.447,2.595,5.120,10.867,3.4e38
1428,309,3336,60.411,96.550,0,0.180,1.583,3.056,6.493,14.826,3.4e38
1429,309,3337,59.957,97.014,0,0.688,1.417,2.548,5.106,11.130,3.4e38
1430,309,3338,59.007,97.355,0,0.862,1.371,2.379,4.581,9.590,3.4e38
1431,309,3339,58.747,97.282,0,0.737,1.359,2.305,4.287,8.565,3.4e38
1432,309,3340,59.003,98.066,0,0.548,1.478,2.748,5.689,12.785,3.4e38
1433,309,3341,58.083,98.323,0,0.568,1.378,2.403,4.647,9.746,3.4e38
1434,309,3342,58.121,98.473,0,0.718,1.400,2.453,4.748,9.941,3.4e38
1435,309,3343,57.975,99.204,0,0.327,1.415,2.556,5.153,11.314,3.4e38
1436,309,3344,59.010,99.383,0,0.470,1.382,2.433,4.767,10.167,3.4e38
1437,309,3345,59.383,99.455,0,0.477,1.388,2.387,4.488,9.030,3.4e38
1438,309,3346,59.554,98.763,0,0.513,1.499,2.765,5.611,12.237,3.4e38
1439,309,3347,60.064,98.424,0,0.664,1.424,2.554,5.086,10.991,3.4e38
1440,309,3348,59.114,98.467,0,0.579,1.453,2.628,5.252,11.339,3.4e38
1441,309,3349,59.220,99.014,0,0.602,1.473,2.701,5.469,11.942,3.4e38
1442,309,3350,58.085,99.092,0,0.601,1.405,2.494,4.919,10.533,3.4e38
1443,309,3351,58.043,98.563,0,0.476,1.479,2.737,5.602,12.383,3.4e38
1444,309,3352,58.329,98.415,0,0.648,1.385,2.394,4.550,9.307,3.4e38
1445,309,3353,58.421,97.903,0,0.547,1.426,2.548,5.036,10.766,3.4e38
1446,309,3354,58.707,98.552,0,0.601,1.374,2.358,4.451,9.060,3.4e38
1447,309,3355,58.810,99.084,0,0.514,1.428,2.572,5.147,11.190,3.4e38
1448,309,3356,58.507,98.877,0,0.668,1.458,2.625,5.195,11.048,3.4e38
1449,309,3357,57.881,98.584,0,0.646,1.385,2.400,4.591,9.489,3.4e38
1450,309,3358,58.076,98.171,0,0.486,1.398,2.462,4.798,10.109,3.4e38
1451,309,3359,57.734,98.179,0,0.605,1.428,2.544,5.000,10.610,3.4e38
1452,309,3360,58.152,97.804,0,0.484,1.462,2.673,5.407,11.805,3.4e38
1453,309,3361,59.257,98.328,0,0.423,1.387,2.393,4.536,9.244,3.4e38
1454,309,3362,58.984,98.480,0,0.393,1.503,2.811,5.810,12.945,3.4e38
1455,309,3363,58.677,97.986,0,0.484,1.431,2.586,5.192,11.304,3.4e38
1456,309,3364,58.796,98.073,0,0.422,1.420,2.528,4.991,10.689,3.4e38
1457,309,3365,59.103,98.146,0,0.349,1.442,2.604,5.205,11.243,3.4e38
1458,309,3366,59.496,98.657,0,0.449,1.362,2.314,4.313,8.631,3.4e38
1459,309,3367,59.629,98.536,0,0.471,1.462,2.640,5.245,11.210,3.4e38
1460,309,3368,60.137,99.591,0,0.464,1.397,2.439,4.688,9.706,3.4e38
1461,309,3370,59.592,99.948,0,0.454,1.425,2.535,4.975,10.526,3.4e38
1462,309,3371,59.019,99.553,0,0.256,1.442,2.600,5.168,11.059,3.4e38
1463,309,3372,58.767,99.197,0,0.341,1.470,2.700,5.495,12.102,3.4e38
1464,309,3374,58.602,99.374,0,0.310,1.417,2.528,5.005,10.751,3.4e38
1465,309,3375,58.237,98.477,0,0.320,1.387,2.417,4.667,9.774,3.4e38
1466,310,3376,91.328,14.368,0,0.139,1.393,2.443,4.750,10.016,3.4e38
1467,310,3377,92.345,14.286,0,0.422,1.430,2.558,5.069,10.890,3.4e38
1468,310,3378,91.427,14.177,0,0.303,1.500,2.794,5.754,12.783,3.4e38
1469,311,3379,102.216,18.994,0,0.172,1.524,2.920,6.228,14.370,3.4e38
1470,311,3380,103.081,20.183,0,0.341,1.403,2.493,4.928,10.591,3.4e38
1471,312,3387,63.585,83.635,0,0.114,1.322,2.328,4.671,10.414,3.4e38
1472,312,3388,63.430,83.801,0,0.112,1.554,3.040,6.591,15.371,3.4e38
1473,313,3396,68.537,99.149,0,0.158,1.310,2.184,4.055,8.232,3.4e38
1474,313,3397,69.493,99.865,0,0.232,1.569,3.083,6.722,15.801,3.4e38
1475,314,3408,71.461,88.031,0,0.143,1.553,2.998,6.409,14.770,3.4e38
1476,314,3410,69.572,85.644,0,0.153,1.408,2.574,5.311,12.038,3.4e38
1477,314,3411,70.122,86.545,0,0.130,1.690,3.525,8.087,19.826,3.4e38
1478,314,3412,69.466,87.493,0,0.187,1.500,2.907,6.333,15.031,3.4e38
1479,314,3414,69.532,85.947,0,0.115,1.534,2.961,6.350,14.695,3.4e38
1480,314,3416,69.613,88.087,0,0.095,1.614,3.266,7.341,17.783,3.4e38
1481,315,3425,69.428,90.517,0,0.123,1.545,3.051,6.718,15.959,3.4e38
1482,315,3427,68.712,86.159,0,0.228,1.543,2.955,6.267,14.347,3.4e38
1483,315,3428,67.517,85.232,0,0.162,1.520,2.887,6.082,13.844,3.4e38
1484,316,3429,74.878,90.225,0,0.069,1.222,1.991,3.675,7.556,3.4e38
1485,316,3431,68.259,86.190,0,0.164,1.678,3.426,7.682,18.438,3.4e38
1486,316,3432,67.854,84.755,0,0.113,1.400,2.522,5.091,11.237,3.4e38
1487,316,3434,69.153,85.517,0,0.161,1.589,3.146,6.894,16.250,3.4e38
1488,316,3435,67.775,84.464,0,0.179,1.446,2.620,5.250,11.366,3.4e38
1489,316,3436,68.308,85.470,0,0.250,1.557,3.024,6.510,15.112,3.4e38
1490,316,3438,67.424,84.796,0,0.248,1.520,2.836,5.807,12.761,3.4e38
1491,316,3440,67.490,85.338,0,0.171,1.612,3.167,6.830,15.775,3.4e38
1492,317,3443,69.158,86.225,0,0.149,1.604,3.193,7.032,16.660,3.4e38
1493,317,3444,69.629,85.235,0,0.236,1.579,3.073,6.599,15.253,3.4e38
1494,317,3445,68.512,85.549,0,0.151,1.475,2.727,5.621,12.616,3.4e38
1495,317,3446,68.476,85.329,0,0.147,1.542,2.955,6.248,14.196,3.4e38
1496,317,3447,68.344,85.817,0,0.162,1.616,3.193,6.946,16.242,3.4e38
1497,317,3448,69.244,86.585,0,0.148,1.311,2.180,4.016,8.036,3.4e38
1498,317,3450,76.119,82.116,0,0.303,1.469,2.702,5.498,12.079,3.4e38
1499,318,3451,68.524,87.031,0,0.204,1.552,3.002,6.432,14.867,3.4e38
1500,318,3453,75.749,82.979,0,0.251,1.420,2.536,5.033,10.851,3.4e38
1501,318,3454,76.479,82.342,0,0.242,1.481,2.718,5.507,12.031,3.4e38
1502,318,3456,75.748,82.124,0,0.161,1.341,2.314,4.465,9.429,3.4e38
1503,318,3457,76.430,82.262,0,0.229,1.428,2.544,5.008,10.663,3.4e38
1504,318,3458,75.709,82.073,0,0.232,1.465,2.706,5.550,12.325,3.4e38
1505,319,3459,67.617,86.765,0,0.137,1.634,3.284,7.276,17.300,3.4e38
1506,319,3460,66.192,87.480,0,0.135,1.416,2.543,5.101,11.162,3.4e38
1507,320,3467,66.507,84.894,0,0.151,1.386,2.452,4.837,10.403,3.4e38
1508,320,3468,66.279,84.741,0,0.170,1.672,3.419,7.692,18.534,3.4e38
1509,320,3470,65.450,84.854,0,0.228,1.602,3.163,6.873,16.015,3.4e38
1510,321,3474,65.419,84.222,0,0.176,1.589,3.129,6.822,16.043,3.4e38
1511,321,3475,65.978,84.590,0,0.179,1.649,3.349,7.497,17.984,3.4e38
1512,322,3478,65.188,84.965,0,0.194,1.478,2.757,5.747,13.043,3.4e38
1513,322,3479,65.590,86.131,0,0.216,1.576,3.079,6.637,15.366,3.4e38
1514,323,3482,65.222,85.251,0,0.164,1.763,3.731,8.596,21.009,3.4e38
1515,323,3483,64.509,85.900,0,0.175,1.613,3.187,6.951,16.317,3.4e38
1516,323,3484,65.317,86.364,0,0.124,1.530,2.914,6.142,13.943,3.4e38
1517,323,3485,64.896,86.318,0,0.200,1.482,2.761,5.726,12.886,3.4e38
1518,323,3486,64.528,86.163,0,0.242,1.479,2.758,5.733,12.950,3.4e38
1519,323,3487,65.539,86.088,0,0.156,1.487,2.759,5.659,12.514,3.4e38
1520,323,3489,65.532,87.015,0,0.210,1.463,2.686,5.465,12.039,3.4e38
1521,323,3490,65.193,87.296,0,0.262,1.508,2.805,5.742,12.637,3.4e38
1522,323,3491,65.518,86.401,0,0.208,1.355,2.352,4.553,9.610,3.4e38
1523,323,3492,65.304,86.309,0,0.295,1.477,2.705,5.464,11.884,3.4e38
1524,323,3493,65.296,86.773,0,0.314,1.561,3.012,6.416,14.708,3.4e38
1525,323,3494,64.539,87.594,0,0.128,1.492,2.743,5.556,12.101,3.4e38
1526,323,3496,64.794,85.553,0,0.094,1.448,2.715,5.720,13.158,3.4e38
1527,324,3514,60.118,76.366,0,0.060,1.087,1.615,2.732,5.235,3.4e38
1528,324,3516,54.005,83.829,0,0.070,1.333,2.357,4.707,10.330,3.4e38
1529,325,3549,80.764,85.662,0,0.148,1.478,2.757,5.749,13.062,3.4e38
1530,325,3550,79.353,83.657,0,0.067,1.242,2.054,3.850,8.024,3.4e38
1531,326,3573,63.642,31.842,0,0.131,1.579,3.116,6.818,16.077,3.4e38
1532,326,3574,63.485,31.286,0,0.116,1.486,2.776,5.747,12.854,3.4e38
1533,327,3580,48.336,81.436,0,0.148,1.391,2.401,4.564,9.368,3.4e38
1534,327,3581,48.166,80.816,0,0.294,1.493,2.774,5.696,12.623,3.4e38
1535,328,3582,64.453,31.450,0,0.690,1.378,2.357,4.413,8.852,3.4e38
1536,328,3583,66.229,29.553,0,0.218,1.568,3.028,6.438,14.691,3.4e38
1537,328,3584,67.546,26.005,0,0.142,1.393,2.543,5.268,12.034,3.4e38
1538,329,3586,81.988,91.193,0,0.071,1.376,2.591,5.612,13.448,3.4e38
1539,329,3588,78.330,87.199,0,0.093,1.432,2.678,5.633,12.910,3.4e38
1540,330,3595,72.059,77.030,0,0.091,1.354,2.409,4.826,10.608,3.4e38
1541,330,3597,70.637,78.191,0,0.074,1.332,2.347,4.679,10.296,3.4e38
1542,331,3619,77.468,113.532,0,0.082,1.315,2.307,4.629,10.343,3.4e38
1543,331,3620,78.561,113.171,0,0.323,1.384,2.399,4.582,9.452,3.4e38
1544,332,3628,65.583,46.305,0,0.113,1.400,2.480,4.880,10.427,3.4e38
1545,332,3630,64.686,53.653,0,0.056,1.208,2.032,3.951,8.660,3.4e38
1546,333,3631,40.439,28.264,0,0.171,1.609,3.196,7.022,16.626,3.4e38
1547,333,3632,41.613,27.332,0,0.246,1.570,3.053,6.570,15.243,3.4e38
1548,334,3638,81.589,103.455,0,0.154,1.566,3.057,6.616,15.433,3.4e38
1549,334,3639,81.971,101.667,0,0.145,1.638,3.362,7.634,18.609,3.4e38
1550,334,3640,81.874,102.861,0,0.191,1.504,2.843,5.954,13.451,3.4e38
1551,335,3658,2.208,34.472,0,0.065,1.092,1.581,2.520,4.382,3.4e38
1552,335,3660,0.601,25.384,0,0.024,0.536,0.541,0.548,0.559,3.4e38
1553,336,3675,70.855,52.252,0,0.075,1.279,2.205,4.330,9.463,3.4e38
1554,336,3676,73.129,52.163,0,0.160,1.629,3.225,7.006,16.288,3.4e38
1555,337,3686,101.423,12.924,0,0.099,1.447,2.626,5.280,11.474,3.4e38
1556,337,3687,101.546,12.621,0,0.159,1.357,2.321,4.387,8.975,3.4e38
1557,338,3694,98.649,11.551,0,0.241,1.477,2.722,5.544,12.177,3.4e38
1558,338,3695,98.592,11.476,0,0.231,1.505,2.790,5.685,12.449,3.4e38
1559,338,3696,98.992,12.116,0,0.282,1.440,2.617,5.282,11.551,3.4e38
1560,338,3697,100.233,11.882,0,0.122,1.472,2.733,5.644,12.642,3.4e38
1561,339,3703,99.722,11.214,0,0.567,1.384,2.397,4.579,9.450,3.4e38
1562,339,3704,99.165,11.317,0,0.192,1.506,2.814,5.798,12.852,3.4e38
1563,340,3705,92.243,0.662,0,0.029,0.590,0.624,0.671,0.738,3.4e38
1564,340,3707,97.137,1.890,0,0.112,1.252,2.066,3.862,8.016,3.4e38
1565,341,3713,93.695,16.299,0,0.103,1.339,2.325,4.542,9.736,3.4e38
1566,341,3715,99.605,11.426,0,0.355,1.465,2.672,5.384,11.703,3.4e38
1567,341,3716,99.605,11.547,0,0.128,1.539,2.926,6.125,13.777,3.4e38
1568,341,3717,99.440,11.471,0,0.181,1.383,2.435,4.769,10.156,3.4e38
1569,341,3718,99.693,11.142,0,0.205,1.357,2.344,4.518,9.519,3.4e38
1570,342,3740,67.610,32.628,0,0.067,1.255,2.128,4.141,9.028,3.4e38
1571,342,3742,70.699,41.304,0,0.080,1.238,2.001,3.616,7.192,3.4e38
1572,343,3754,102.119,8.560,0,0.158,1.466,2.683,5.434,11.902,3.4e38
1573,343,3755,101.512,9.003,0,0.278,1.330,2.270,4.334,9.071,3.4e38
1574,343,3756,101.779,9.000,0,0.243,1.500,2.803,5.811,13.045,3.4e38
1575,343,3757,101.919,9.228,0,0.503,1.456,2.659,5.373,11.734,3.4e38
1576,343,3758,102.248,9.267,0,0.221,1.545,2.936,6.138,13.761,3.4e38
1577,343,3759,102.146,9.902,0,0.165,1.530,2.925,6.197,14.164,3.4e38
1578,343,3760,102.294,11.030,0,0.446,1.389,2.428,4.699,9.845,3.4e38
1579,343,3761,102.264,10.476,0,0.436,1.433,2.549,4.993,10.538,3.4e38
1580,343,3762,102.243,10.285,0,0.536,1.422,2.519,4.928,10.407,3.4e38
1581,343,3763,102.363,11.187,0,1.073,1.373,2.370,4.519,9.324,3.4e38
1582,343,3764,102.491,11.326,0,0.804,1.338,2.245,4.129,8.157,3.4e38
1583,343,3765,102.184,11.454,0,0.318,1.468,2.676,5.373,11.614,3.4e38
1584,343,3766,101.920,11.326,0,0.417,1.434,2.568,5.090,10.930,3.4e38
1585,343,3767,101.774,11.420,0,0.423,1.406,2.481,4.844,10.233,3.4e38
1586,343,3768,102.130,12.095,0,0.373,1.460,2.659,5.359,11.663,3.4e38
1587,344,3777,81.428,107.609,0,0.276,1.738,3.653,8.399,20.581,3.4e38
1588,344,3779,76.460,108.296,0,0.097,1.326,2.247,4.234,8.699,3.4e38
1589,345,3784,101.616,8.408,0,0.058,1.134,1.804,3.338,7.067,3.4e38
1590,345,3785,101.396,9.685,0,0.168,1.389,2.404,4.575,9.368,3.4e38
1591,346,3797,68.865,93.730,0,0.078,1.442,2.777,6.099,14.715,3.4e38
1592,346,3799,70.617,92.562,0,0.110,1.480,2.774,5.789,13.085,3.4e38
1593,347,3815,71.443,66.519,0,0.253,1.608,3.152,6.792,15.706,3.4e38
1594,347,3816,72.052,65.599,0,0.206,1.612,3.175,6.868,15.915,3.4e38
1595,348,3829,39.352,115.465,0,0.087,1.168,1.865,3.429,7.157,3.4e38
1596,348,3830,38.037,115.226,0,0.095,1.275,2.130,4.013,8.357,3.4e38
1597,348,3831,37.951,115.685,0,0.095,1.364,2.408,4.785,10.454,3.4e38
1598,348,3832,38.691,116.268,0,0.095,1.372,2.384,4.622,9.789,3.4e38
1599,348,3833,37.380,115.781,0,0.082,1.252,2.071,3.862,7.962,3.4e38
1600,349,3838,119.401,54.879,0,0.067,1.331,2.476,5.371,13.050,3.4e38
1601,349,3839,116.668,53.599,0,0.074,1.228,1.989,3.677,7.654,3.4e38
1602,350,3886,62.199,12.899,0,0.252,1.525,2.870,5.954,13.282,3.4e38
1603,350,3887,63.296,10.634,0,0.217,1.381,2.436,4.788,10.248,3.4e38
1604,351,3888,82.495,51.392,0,0.190,1.510,2.864,6.026,13.694,3.4e38
1605,351,3889,82.648,51.748,0,0.179,1.595,3.172,6.990,16.597,3.4e38
1606,351,3890,82.272,51.103,0,0.082,1.333,2.376,4.798,10.658,3.4e38
1607,351,3891,82.593,50.983,0,0.180,1.543,2.988,6.432,14.990,3.4e38
1608,351,3892,81.920,53.265,0,0.126,1.619,3.268,7.298,17.505,3.4e38
1609,351,3894,80.511,51.681,0,0.141,1.343,2.319,4.501,9.612,3.4e38
1610,352,3911,35.492,4.280,0,0.118,1.384,2.467,4.943,10.864,3.4e38
1611,352,3912,35.491,5.655,0,0.134,1.501,2.790,5.721,12.646,3.4e38
1612,353,3962,74.564,2.267,0,0.128,1.339,2.323,4.513,9.592,3.4e38
1613,353,3963,74.635,2.180,0,0.203,1.455,2.630,5.231,11.179,3.4e38
1614,353,3964,76.035,1.659,0,0.105,1.363,2.355,4.550,9.648,3.4e38
1615,354,3974,93.364,105.400,0,0.078,1.283,2.167,4.134,8.717,3.4e38
1616,354,3976,89.966,113.237,0,0.071,1.313,2.334,4.792,11.033,3.4e38
1617,355,4009,86.026,53.031,0,0.070,1.242,2.124,4.170,9.114,3.4e38
1618,355,4011,80.591,54.102,0,0.078,1.354,2.406,4.823,10.626,3.4e38
1619,356,4073,95.071,91.863,0,0.065,1.179,1.801,3.053,5.693,3.4e38
1620,356,4075,90.240,89.370,0,0.075,1.352,2.432,4.977,11.258,3.4e38
1621,357,4076,75.032,54.519,0,0.074,1.257,2.124,4.068,8.618,3.4e38
1622,357,4077,75.390,57.376,0,0.117,1.512,2.883,6.132,14.140,3.4e38
1623,358,4196,61.402,92.847,0,0.202,1.549,2.975,6.320,14.489,3.4e38
1624,358,4197,60.919,93.501,0,0.134,1.397,2.486,4.933,10.663,3.4e38
1625,358,4198,60.326,90.987,0,0.166,1.565,3.041,6.535,15.136,3.4e38
1626,359,4202,60.154,90.626,0,0.139,1.523,2.838,5.792,12.664,3.4e38
1627,359,4203,59.343,90.881,0,0.154,1.458,2.692,5.552,12.463,3.4e38
1628,359,4205,60.569,91.390,0,0.228,1.509,2.808,5.752,12.668,3.4e38
1629,359,4206,60.093,91.381,0,0.241,1.524,2.866,5.958,13.358,3.4e38
1630,359,4207,59.202,91.400,0,0.282,1.532,2.870,5.907,13.049,3.4e38
1631,359,4208,58.751,90.833,0,0.226,1.518,2.843,5.869,13.045,3.4e38
1632,359,4209,60.471,91.439,0,0.189,1.470,2.705,5.520,12.184,3.4e38
1633,359,4210,59.946,90.178,0,0.177,1.485,2.795,5.851,13.254,3.4e38
1634,359,4211,59.226,90.930,0,0.168,1.584,3.123,6.810,15.951,3.4e38
1635,359,4212,59.358,90.798,0,0.285,1.464,2.670,5.376,11.681,3.4e38
1636,360,4213,125.237,89.328,0,0.080,1.376,2.458,4.918,10.736,3.4e38
1637,360,4214,123.569,84.759,0,0.081,1.411,2.607,5.435,12.412,3.4e38
1638,361,4232,114.588,7.293,0,0.056,1.085,1.630,2.851,5.808,3.4e38
1639,361,4234,107.399,8.366,0,0.060,1.111,1.696,2.985,6.002,3.4e38
1640,362,4236,58.107,54.691,0,0.198,1.395,2.449,4.763,10.052,3.4e38
